train_loss,val_loss,train_accuracy,val_accuracy,train_f1,val_f1,train_precision,val_precision,train_recall,val_recall
1.1759761546503278,0.8383540838447392,0.6037428803905615,0.7065527065527065,0.6012009219925435,0.7027672959848764,0.6019942874439331,0.7327178174601685,0.6037428803905615,0.7065527065527065
0.47431654798522177,0.8397070181760353,0.8473013289937619,0.7606837606837606,0.8473985067456843,0.7609722066269603,0.8477083985394384,0.7730154733336709,0.8473013289937619,0.7606837606837606
0.2239019693293997,1.0068177281112074,0.9308380797396257,0.7293447293447294,0.9307156887596785,0.7273740245721101,0.9307667201231348,0.7367474991959866,0.9308380797396257,0.7293447293447294
0.10678760474989787,1.1955435173294144,0.9715215622457283,0.7464387464387464,0.9715285112708884,0.7408217189627035,0.9715653567330292,0.7537587813582237,0.9715215622457283,0.7464387464387464
0.06665169409872039,1.1180377161485857,0.9818280444806076,0.7521367521367521,0.9818317494656917,0.7494667306536577,0.9818681899305313,0.7529104828240659,0.9818280444806076,0.7521367521367521
0.05120314939686655,1.3338997977072018,0.9861676159479251,0.7578347578347578,0.9861733031382465,0.7552833246814761,0.9861989936834262,0.7648075002476603,0.9861676159479251,0.7578347578347578
0.06750015233137402,1.4474362657747717,0.9788445890968267,0.7407407407407407,0.9788442815419025,0.7350588247893296,0.9788533560251725,0.7503090872028998,0.9788445890968267,0.7407407407407407
0.048466390155908506,1.4548197564830807,0.9861676159479251,0.7378917378917379,0.9861614511465989,0.7346033533171189,0.9861702979142247,0.7450646191612201,0.9861676159479251,0.7378917378917379
0.02683450871684993,1.4677455626491807,0.9918633034987795,0.7578347578347578,0.9918649568095183,0.7529472162574181,0.9918742174032535,0.7579346677689391,0.9918633034987795,0.7578347578347578
0.022624690838386478,1.65931946342742,0.9940330892324383,0.7549857549857549,0.9940346698682344,0.7508580555102657,0.9940401090276126,0.7573419354913222,0.9940330892324383,0.7549857549857549
0.026333383978896424,1.6135701205995348,0.9921345267154869,0.7407407407407407,0.9921333822634437,0.7392523984071862,0.9921388116507265,0.7479136933661809,0.9921345267154869,0.7407407407407407
0.05496283335869378,1.559687199898892,0.9818280444806076,0.7492877492877493,0.981836702767877,0.7423231846136026,0.9818700149422571,0.7563017253859571,0.9818280444806076,0.7492877492877493
0.05607340398469623,1.4041384893371338,0.9820992676973149,0.7635327635327636,0.982076780089157,0.7606407608157555,0.9821019223923924,0.7718502685786596,0.9820992676973149,0.7635327635327636
0.03817412281140649,1.4095986667606566,0.9894222945484134,0.7635327635327636,0.9894237972449051,0.7608768698421066,0.9894342824842487,0.7634198176610795,0.9894222945484134,0.7635327635327636
0.018541237279764675,1.4559192014937727,0.9951179820992677,0.7549857549857549,0.9951152890179661,0.7557435724782112,0.9951198261578452,0.7582122102783743,0.9951179820992677,0.7549857549857549
0.018352194709927126,1.6509309545838595,0.9948467588825604,0.7663817663817664,0.9948477391527928,0.7621474182470708,0.994853421199346,0.7676753142559797,0.9948467588825604,0.7663817663817664
0.013567995784209613,1.6157505178235025,0.9970165446162191,0.7606837606837606,0.9970158934091965,0.7574509925961618,0.9970180362882225,0.7668898731771231,0.9970165446162191,0.7606837606837606
0.010782264820940374,1.5502447667093868,0.9967453213995118,0.7578347578347578,0.9967469538560401,0.7597887946875332,0.9967532218056976,0.7665330905412985,0.9967453213995118,0.7578347578347578
0.04410596045276192,1.533380171745761,0.9861676159479251,0.7635327635327636,0.9861647041493296,0.7564423420274611,0.9861676721043472,0.7769539823648467,0.9861676159479251,0.7635327635327636
0.022590684383432653,1.556050472683207,0.994575535665853,0.7464387464387464,0.9945782671900762,0.7442551581811228,0.994585080268414,0.7479617090728202,0.994575535665853,0.7464387464387464
0.01672348798476695,1.5325040879693848,0.9948467588825604,0.7749287749287749,0.9948429159015553,0.7723597824386608,0.9948551898240788,0.772525225201377,0.9948467588825604,0.7749287749287749
0.023280437905197408,1.5606541388437278,0.9932194195823163,0.7777777777777778,0.9932198492228377,0.7784215125323277,0.9932256584029495,0.796778164222333,0.9932194195823163,0.7777777777777778
0.020314141772389372,1.4996011388777328,0.9956604285326824,0.7464387464387464,0.9956615450703066,0.7462604861441899,0.9956679906203433,0.7632869173573698,0.9956604285326824,0.7464387464387464
0.031724479777268874,1.6268426239002294,0.9896935177651207,0.7521367521367521,0.9896938497261151,0.7488856667294058,0.9896981707221216,0.7576775575299383,0.9896935177651207,0.7521367521367521
0.01742170969893737,1.690900653261065,0.9964740981828044,0.7606837606837606,0.9964738672082349,0.7599533424348812,0.9964784602121447,0.7672006015059227,0.9964740981828044,0.7606837606837606
0.031552720467875994,1.6210247116784255,0.9918633034987795,0.7378917378917379,0.9918617874645183,0.7350785979586112,0.9918706651913318,0.7488110470376422,0.9918633034987795,0.7378917378917379
0.03382263174568484,1.5109493653488975,0.9883374016815839,0.7635327635327636,0.9883421691817141,0.7657304416797126,0.9883580237468548,0.7813384750514542,0.9883374016815839,0.7635327635327636
0.014586340195234387,1.5324551970870406,0.996202874966097,0.7749287749287749,0.9962025847541278,0.7756378350300572,0.9962071126151222,0.7850019825769593,0.996202874966097,0.7749287749287749
0.014325348871015164,1.7109755859670477,0.996202874966097,0.7492877492877493,0.9962036023332251,0.7460017830323293,0.9962082380103692,0.7578161468658381,0.996202874966097,0.7492877492877493
0.034248468983672904,1.548056805447975,0.9910496338486574,0.7435897435897436,0.991049387772039,0.7357216611531284,0.9910524568759265,0.7482660938673611,0.9910496338486574,0.7435897435897436
