train_loss,val_loss,train_accuracy,val_accuracy,train_f1,val_f1,train_precision,val_precision,train_recall,val_recall
1.1102644269059343,0.814382633024996,0.6262872628726287,0.7301136363636364,0.6242142461133737,0.7280006688432246,0.624198093500426,0.7376897536147758,0.6262872628726287,0.7301136363636364
0.4173287423645578,1.0537235872312025,0.8661246612466125,0.7130681818181818,0.8660469398859727,0.708770200783523,0.8662253543508692,0.7396898879301902,0.8661246612466125,0.7130681818181818
0.19984139145874397,1.1102521554990248,0.9338753387533876,0.7357954545454546,0.9337055254082329,0.7330171145192511,0.9336709983219561,0.7480752457872842,0.9338753387533876,0.7357954545454546
0.11356157822822167,1.052792402830991,0.9639566395663957,0.7727272727272727,0.9639246256313588,0.7701321509880757,0.963931255432249,0.7744500163108262,0.9639566395663957,0.7727272727272727
0.07187170932690302,1.2270614369349047,0.9804878048780488,0.7528409090909091,0.9804825441551487,0.7503900387301236,0.9805131247131662,0.7671490054964807,0.9804878048780488,0.7528409090909091
0.03349556814788318,1.339251028543169,0.9907859078590786,0.7301136363636364,0.9907862227616777,0.7293068260929427,0.9908023403595833,0.7403257510117431,0.9907859078590786,0.7301136363636364
0.03826677264660839,1.2927563495256684,0.9880758807588076,0.7585227272727273,0.9880782621934626,0.7554533175038386,0.9880919378899231,0.7638480879904113,0.9880758807588076,0.7585227272727273
0.03034619973684714,1.2853181037035855,0.991869918699187,0.7698863636363636,0.9918731414315053,0.7673138171492074,0.9918821612774775,0.7697926946447423,0.991869918699187,0.7698863636363636
0.01171929348048156,1.32119850137017,0.997289972899729,0.7840909090909091,0.997291326122234,0.7817333808697788,0.997297897573771,0.7822008538038887,0.997289972899729,0.7840909090909091
0.008473471269708096,1.3687402152202346,0.9978319783197832,0.7840909090909091,0.9978329495354298,0.78247939294074,0.9978392962866721,0.7847901281041537,0.9978319783197832,0.7840909090909091
0.015500056369957037,1.4123809933662415,0.9962059620596206,0.7585227272727273,0.9962063036886882,0.7607209451558679,0.9962093300994648,0.769805610658631,0.9962059620596206,0.7585227272727273
0.013873287494582071,1.2753806981173428,0.9964769647696476,0.7926136363636364,0.9964772277820505,0.7923170680705752,0.9964835559158093,0.7932264322556876,0.9964769647696476,0.7926136363636364
0.007238180432620088,1.4173529554497113,0.9989159891598915,0.7926136363636364,0.99891633866071,0.7917981273573105,0.9989173241486109,0.7950486202148581,0.9989159891598915,0.7926136363636364
0.0049522928594482865,1.3886349594051188,0.9989159891598915,0.7926136363636364,0.998915966011974,0.7925509668083369,0.9989172502720925,0.7960172370960676,0.9989159891598915,0.7926136363636364
0.0034807384612769404,1.4710802137851715,1.0,0.7869318181818182,1.0,0.7844595097236067,1.0,0.7883045027010329,1.0,0.7869318181818182
0.0047865167226097205,1.4878783645954998,0.9991869918699187,0.7698863636363636,0.9991869901285498,0.7668265029516431,0.9991876744963923,0.7691963084067722,0.9991869918699187,0.7698863636363636
0.0036450924769202927,1.515655986287377,0.9994579945799458,0.8011363636363636,0.9994579912755183,0.800043298412771,0.9994606579972434,0.8052232007427244,0.9994579945799458,0.8011363636363636
0.0057279871122691995,1.5359292531555349,0.9983739837398374,0.7727272727272727,0.9983743260555069,0.7691549568567385,0.9983760013550304,0.772888625179706,0.9983739837398374,0.7727272727272727
0.006839451515418667,1.5705838962034746,0.997289972899729,0.7755681818181818,0.997289880642579,0.7729322191380358,0.9972937881632634,0.7769153090382447,0.997289972899729,0.7755681818181818
0.004434787412741926,1.5126140375028958,0.9989159891598915,0.78125,0.998915971168707,0.7794791045049693,0.9989197341505248,0.779797993324951,0.9989159891598915,0.78125
0.0022014934706598203,1.5078286623412913,0.9997289972899729,0.78125,0.9997289968769213,0.7793950427137791,0.9997296647843326,0.7805263807805091,0.9997289972899729,0.78125
0.0032152125401785823,1.4913182312791997,0.9997289972899729,0.7869318181818182,0.9997290006693909,0.7839364544938949,0.9997296799164466,0.7864084574421831,0.9997289972899729,0.7869318181818182
0.0022477144969350895,1.522400144826282,1.0,0.7926136363636364,1.0,0.7898757422100192,1.0,0.7933552933664334,1.0,0.7926136363636364
0.0016462075936691306,1.5016361542723395,1.0,0.7897727272727273,1.0,0.7870138522766891,1.0,0.789347631049056,1.0,0.7897727272727273
0.0033051224918070636,1.4788338298147374,0.9991869918699187,0.7869318181818182,0.99918701636991,0.7858930198161255,0.9991877126218071,0.788654244688318,0.9991869918699187,0.7869318181818182
0.002358287444993157,1.4874129512093284,0.9994579945799458,0.7840909090909091,0.9994580220318825,0.7829190136397628,0.9994593715054835,0.7865308110392563,0.9994579945799458,0.7840909090909091
0.001715434493300149,1.5084841549396515,1.0,0.7869318181818182,1.0,0.7845600222600037,1.0,0.7876019795875183,1.0,0.7869318181818182
0.0018032402219440092,1.5161783993244171,1.0,0.7897727272727273,1.0,0.787629152409594,1.0,0.7897774796504744,1.0,0.7897727272727273
0.0015527477643615378,1.518142345276746,0.9997289972899729,0.7897727272727273,0.9997289791926679,0.7871349996219568,0.9997295942122416,0.7908910092462738,0.9997289972899729,0.7897727272727273
0.0015747402615303825,1.5090489793907513,1.0,0.7897727272727273,1.0,0.7878837552076878,1.0,0.789626996942184,1.0,0.7897727272727273
