train_loss,val_loss,train_accuracy,val_accuracy,train_f1,val_f1,train_precision,val_precision,train_recall,val_recall
1.2648055185009413,0.8980281798545792,0.5866558177379984,0.7094017094017094,0.5838996250705679,0.7058099615512143,0.5843341612674104,0.7298598300450682,0.5866558177379984,0.7094017094017094
0.5193041548646172,0.8607223941347538,0.8413344182262001,0.7150997150997151,0.8405943371380866,0.7149731877801612,0.8403579843696743,0.7279103835365655,0.8413344182262001,0.7150997150997151
0.2759987732760784,0.9080053711379016,0.9099538920531598,0.7635327635327636,0.909906388575751,0.7566717554708197,0.9099047986136536,0.7739842086970273,0.9099538920531598,0.7635327635327636
0.10118236262800896,1.0374569572784282,0.9720640086791429,0.7549857549857549,0.9720314171901074,0.7511910508827867,0.9720163409040591,0.7506380497347431,0.9720640086791429,0.7549857549857549
0.09018310513685866,1.0772968194423578,0.9761323569297532,0.7635327635327636,0.9761317032858187,0.7658144777260366,0.9761447847773208,0.7812865354362644,0.9761323569297532,0.7635327635327636
0.06047546820917652,1.2695752976414485,0.9823704909140223,0.7378917378917379,0.9823759490694817,0.7281742695527652,0.982407016360681,0.7368648281964886,0.9823704909140223,0.7378917378917379
0.07289731695617574,1.1335543982493572,0.9810143748304855,0.7663817663817664,0.9810055018089328,0.7635353148514256,0.9810137467338705,0.7729588192666829,0.9810143748304855,0.7663817663817664
0.05776432405117569,1.1713986626462718,0.9831841605641443,0.7578347578347578,0.9831688991001106,0.7571621541541036,0.9831897570542676,0.7610872117692238,0.9831841605641443,0.7578347578347578
0.038195572385288104,1.1224587018418515,0.9902359641985354,0.792022792022792,0.9902260685199447,0.7928638442706321,0.9902401413392502,0.7996221126665677,0.9902359641985354,0.792022792022792
0.037356369624193225,1.2493382892717324,0.9883374016815839,0.7948717948717948,0.9883404169410194,0.7949212128427724,0.9883518962415176,0.8007792364629972,0.9883374016815839,0.7948717948717948
0.04288796582939985,1.3480357684386082,0.9886086248982913,0.7606837606837606,0.9886102777682746,0.7641190155951456,0.9886202566548907,0.7868938478082215,0.9886086248982913,0.7606837606837606
0.04984705313405662,1.3231435382468069,0.9867100623813398,0.7350427350427351,0.9867016208606226,0.7359285436796082,0.9867238583880216,0.7583835303746034,0.9867100623813398,0.7350427350427351
0.03980029280218395,1.3274248072564432,0.9899647409818281,0.7549857549857549,0.9899590562720212,0.7528388205476781,0.989967947235314,0.7617371765873401,0.9899647409818281,0.7549857549857549
0.02021577092408447,1.3555641506514657,0.9953892053159751,0.7635327635327636,0.995388825664636,0.7587942874738653,0.9953957073225043,0.7663621728822007,0.9953892053159751,0.7635327635327636
0.01555376941656958,1.2528266471908813,0.9956604285326824,0.7777777777777778,0.9956592341247933,0.7734676761840066,0.9956685256275339,0.7767943905143728,0.9956604285326824,0.7777777777777778
0.011126892753749942,1.2289288766109026,0.996202874966097,0.7977207977207977,0.9962034947939034,0.7956709570414007,0.9962119466491716,0.7955224870462592,0.996202874966097,0.7977207977207977
0.02497034960590325,1.5832535883894674,0.9932194195823163,0.7663817663817664,0.9932249688554063,0.76432821935917,0.9932404680449063,0.7831533871168912,0.9932194195823163,0.7663817663817664
0.01494132445644964,1.4656490059489877,0.9959316517493898,0.7635327635327636,0.9959304592273659,0.7652479540783018,0.9959344926050847,0.7777902916114298,0.9959316517493898,0.7635327635327636
0.016577759187780716,1.421200732390086,0.994575535665853,0.7606837606837606,0.9945761056754985,0.7583916015383945,0.9945794417616319,0.7642107653629836,0.994575535665853,0.7606837606837606
0.008656043300117438,1.6334250527102383,0.9981014374830486,0.7521367521367521,0.998101383146958,0.7483321016862358,0.9981019609543854,0.7608926187032599,0.9981014374830486,0.7521367521367521
0.011722494824833668,1.655311434251121,0.9967453213995118,0.7492877492877493,0.9967460281022373,0.7412404882708054,0.9967480722395958,0.7556746436063824,0.9967453213995118,0.7492877492877493
0.02241537871030201,1.640208191941479,0.9918633034987795,0.7521367521367521,0.9918579748850145,0.7477740958389208,0.9918620269934084,0.7591637770461864,0.9918633034987795,0.7521367521367521
0.042389016763155846,1.683632751390805,0.983726606997559,0.7321937321937322,0.9837141308951236,0.7286468186328449,0.9837201014073974,0.7411496913298327,0.983726606997559,0.7321937321937322
0.06345121011618905,1.7618968745751937,0.9802007051803634,0.7321937321937322,0.9801995661047529,0.7430109698707388,0.9802045187933796,0.7809001546746035,0.9802007051803634,0.7321937321937322
0.034459540198610375,1.4966936190413613,0.99077841063195,0.7749287749287749,0.9907742916919147,0.7723225376350176,0.9907733340634314,0.7771281715411439,0.99077841063195,0.7749287749287749
0.028783453077255692,1.7711240162706783,0.9918633034987795,0.7492877492877493,0.9918636264732504,0.7492915450155855,0.9918678785705363,0.7758145276801212,0.9918633034987795,0.7492877492877493
0.012260499137969285,1.5044438983300472,0.9978302142663412,0.7606837606837606,0.9978302742681869,0.7652333312454626,0.9978316687803361,0.7776889250625676,0.9978302142663412,0.7606837606837606
0.012906305193651465,1.5318288770199162,0.9970165446162191,0.7663817663817664,0.9970167444030462,0.7604496905388141,0.997018250353123,0.7647461914717787,0.9970165446162191,0.7663817663817664
0.014455145493186132,1.688559168933803,0.9956604285326824,0.7692307692307693,0.9956621797278044,0.7678532240913083,0.9956703605707261,0.7694680233541732,0.9956604285326824,0.7692307692307693
0.027028335217822972,1.4585111780129267,0.9937618660157309,0.7663817663817664,0.99376036778285,0.7653474442961069,0.9937608168994706,0.7707197122701112,0.9937618660157309,0.7663817663817664
